Unnamed: 0,X1,age,gender,height,weight,steps,hear_rate,calories,distance,entropy_heart,entropy_setps,resting_heart,corr_heart_steps,norm_heart,intensity_karvonen,sd_norm_heart,steps_times_distance,Predicted_Activities
234,234,32,1,180.0,72.7,35.88,75.3627122222222,15.351,0.0270494,6.16992500144231,6.16992500144231,62.8571428571429,-1.0,12.5055693650793,0.0999303488077117,0.779791042442009,0.970532472,4
5026,1503,25,0,157.5,59.1,1.0,50.5,5.0,1.0,1.73486735839747,0.0,26.5555555555556,1.0,23.9444444444444,0.142150395778364,20.3747845372483,1.0,0
2096,2100,39,0,173.0,70.0,1017.14285714286,171.0,0.6735,0.075175,6.09548535716255,5.88868835710486,73.6666666666667,-0.745894238398109,97.3333333333333,0.906832298136646,22.1115455708294,76.4637142857143,3
24,24,20,1,168.0,65.4,26.961038961039,80.3769559294872,15.3735,0.0214251082251082,6.2216117239699,6.11634856607516,59.0,1.0,21.3769559294872,0.151609616521185,0.264722010296716,0.577643177601619,0
5406,2479,56,1,164.0,62.0,10.6315789473684,77.3673577884105,2.0,15.6842105263158,6.16992500144231,6.16992500144231,32.5742173401921,1.0,44.7931404482183,0.340824604896318,13.171935037193,166.747922437673,0
1892,1896,28,1,176.0,72.0,41.0,77.5566175531915,0.717,0.04277,6.40831770062932,6.24253244779602,63.9166666666667,-0.196666528281446,13.6399508865248,0.106492785060701,0.0936246295565017,1.75357,4
997,997,19,1,183.0,65.7,9.38571428571429,58.875,0.574666666666667,0.0072034285714285,6.3037807481771,6.2784642924809,34.1538461538462,-0.944421888711604,24.7211538461538,0.148167358229599,2.27252675110044,0.0676093224489796,0
756,756,22,1,185.0,79.4,5.13265306122449,66.6153487139918,15.929,0.0038288775510204,6.2341201675802,6.25976119322122,40.6363636363636,1.0,25.9789850776281,0.165088871088336,4.48018134155219,0.0196523000832986,5
2378,2392,29,0,163.0,61.0,21.75,97.2727272727273,0.7855,0.01113875,6.1076327780581,5.85743192180481,78.5313023809524,0.26414853355891,18.7414248917749,0.166636809072473,25.5564514561946,0.2422678125,5
1790,1794,18,1,180.3,90.0,108.0,86.5359,3.28762546296296,0.058347,6.18982455888002,5.98770281227504,79.0,1.0,7.5359,0.0612674796747967,21.2341623571935,6.301476,0
5550,2686,30,0,168.0,56.0,4.82894736842105,65.2334197235513,24.5,248.710526315789,6.18982455888002,6.18982455888002,64.2704087660228,1.0,0.96301095752851,0.0076593819169935,0.58313209331219,1201.01004155125,3
2800,2814,25,0,166.0,68.0,878.0,90.0,0.6835,0.292015,6.17548535716255,5.84189135704716,77.0397625,-0.462866720032318,12.9602375,0.109869543963914,6.83808812408721,256.38917,0
3837,193,24,0,165.0,43.0,4.84210526315789,76.2861315747281,76.0,15.7485380116959,6.18982455888002,6.18982455888002,75.6717984987722,1.0,0.614333075955898,0.0051054787513767,0.074399430198066,76.2560787934749,2
3039,3053,25,0,160.0,52.5,46.8888888888889,113.4,0.216,0.0360823964646464,6.15719709065712,6.15719709065712,88.0,-0.681219909610764,25.4,0.237383177570094,19.4055742686708,1.69186347867564,2
2553,2567,31,0,168.0,68.0,4.5,87.0,0.252333333333333,0.00306125,6.16992500144231,5.69205872426777,64.8666666666666,0.283662350492844,22.1333333333334,0.178302900107412,2.59209816714053,0.013775625,1
3197,3211,37,0,157.0,58.0,6.625,165.416666666667,0.061125,0.0068708333333333,6.0588138903312,5.90944045280115,68.0,1.0,97.416666666667,0.847101449275365,41.5806140807103,0.0455192708333333,3
1861,1865,18,1,180.3,90.0,77.3857142857143,186.0,0.477266425120773,0.0406859285714286,6.18982455888002,5.98770281227504,79.0,1.0,107.0,0.869918699186992,48.8845944580613,3.14850964387755,3
3083,3097,49,0,152.0,48.6,5.6,102.5,0.252,0.003566,6.14214722366453,5.78784479304888,60.8461538461538,-0.0701350219664097,41.6538461538462,0.378142458100559,8.44382307655413,0.0199696,1
3839,195,24,0,165.0,43.0,4.57894736842105,76.2369849286516,92.5,15.7514619883041,6.18982455888002,6.18982455888002,75.6717984987722,1.0,0.565186429879432,0.0046970404512666,0.0743994301980681,72.1251154201293,2
157,157,24,0,165.0,43.0,748.14025974026,79.6666666666667,0.061,0.0629748831168831,6.13503003833207,6.18982455888002,76.5,0.619668489748345,3.1666666666667,0.0264993026499305,5.09980714540773,47.1140454121775,5
3097,3111,49,0,152.0,48.6,138.25,61.6346153846153,0.519,0.08377,6.14214722366453,5.78784479304888,60.8461538461538,-0.537928384910575,0.788461538461547,0.0071578212290503,9.30711089131627,11.5812025,0
5022,1499,23,0,160.0,65.9,1.0,140.0,26.5,1.0,0.103275084571635,0.0,140.0,1.0,0.0,0.0,18.1565836876636,1.0,3
1019,1019,19,1,183.0,65.7,8.0,36.4615384615385,1.2075,0.00608,6.3037807481771,6.2784642924809,34.1538461538462,-0.705755435066002,2.30769230769231,0.0138312586445366,9.00054992293179,0.04864,0
3046,3060,25,0,160.0,52.5,6.29166666666667,147.625,0.250166666666667,0.0051070833333333,6.15719709065712,6.15719709065712,88.0,-0.8304014571873,59.625,0.557242990654206,28.0010053603411,0.0321320659722222,3
4541,897,53,0,143.0,49.2,1.66315789473684,75.6924400901243,6.5,15.7838596491228,6.24792751344359,6.24792751344359,75.6688497000076,1.0,0.0235903901167092,0.0002582951166083,0.532643366240726,26.2510507848569,3
2654,2668,30,0,168.0,56.0,123.0,93.1333333333333,0.756,0.052835,6.13503003833207,6.08023551778413,72.0,-0.502671093934801,21.1333333333333,0.17909604519774,7.67004756371365,6.498705,2
813,813,22,1,185.0,79.4,277.461538461538,54.2857142857143,16.1900761214631,0.187216923076923,6.2341201675802,6.25976119322122,40.6363636363636,-0.160057814177796,13.6493506493507,0.0867376413303623,0.57321150422111,51.9454955029586,3
4275,631,23,1,178.0,77.3,5.18096611391493,76.3494162970731,1.0,15.7447728911319,6.20945336562895,6.20945336562895,75.6707886361816,1.0,0.67862766089155,0.0055932751335258,0.0733802599213828,81.5731348202409,0
3872,228,32,1,180.0,72.7,9.83098591549296,77.2178412313327,1.0,15.6931060044477,6.16992500144231,6.16992500144231,75.6728368081963,1.0,1.5450044231364,0.013754504068604,0.0754473094966309,154.278704100064,5
5010,1409,18,1,183.0,70.3,1.0,164.0,71.0,1.0,5.07630453185925,4.92071874902894,45.3596552570237,-0.711956113807857,118.640344742976,0.757406049748215,57.9406183116685,1.0,2
3149,3163,37,0,157.0,58.0,3.66666666666667,85.6666666666667,0.252166666666667,0.0015575,6.0588138903312,5.90944045280115,68.0,-0.678917843975527,17.6666666666667,0.153623188405797,2.47212858749023,0.0057108333333333,4
352,352,19,0,172.0,72.5,28.2519480519481,77.5,0.676,0.0196297142857143,5.94026879772836,6.10852445677817,78.25,-0.789060390826723,-0.75,-0.0061099796334012,1.62788205960997,0.554577668274583,5
3120,3134,49,0,152.0,48.6,58.36,135.571428571429,0.245,0.0572992,6.14214722366453,5.78784479304888,60.8461538461538,0.0732475248790734,74.7252747252752,0.678371907422191,26.8795270785078,3.343981312,3
3210,3224,31,0,158.0,59.1,134.667532467532,84.2,0.2068,0.0897712467532468,6.19529593449622,6.0011526778888,84.2,-0.579175952269192,0.0,0.0,2.02344590570971,12.0892722867937,5
1120,1120,27,1,176.0,81.8,346.0,77.0,3.2718,0.210576666666667,6.2667865406949,6.2667865406949,55.9553571428571,0.473487843040923,21.0446428571429,0.153560492540231,3.77462942924813,72.8595266666667,3
2155,2169,22,1,180.0,83.6,204.0,71.1145833333333,0.676,0.0573508333333333,5.11876927433938,6.10134525752084,50.0,0.0133278170753411,21.1145833333333,0.142666103603604,10.7177809531184,11.69957,5
1551,1551,25,0,157.5,59.1,134.0,111.505882352941,0.735,0.057935,6.1076327780581,6.02544099723618,97.0,-0.547969529062886,14.5058823529412,0.148019207683073,2.77831444258358,7.76329,2
5130,1902,28,1,176.0,72.0,6.86363636363636,76.6636671741337,39.0,15.7260765550239,6.4757334309664,6.4757334309664,75.6785003141462,1.0,0.985166859987459,0.0084693445549453,0.0608722610711444,107.938070900391,1
5770,3033,25,0,160.0,52.5,5.83321941216678,76.4712293326784,4.0,15.7375256322625,6.28540221886225,6.28540221886225,75.6670114877907,1.0,0.804217844887717,0.0067392751569733,0.0695682983670284,91.8004400175858,0
1774,1778,37,1,183.0,115.0,61.4,66.3333333333333,0.596,0.19021,5.89622599274412,5.86805697865961,57.75,0.368181462205095,8.58333333333333,0.0685296074517631,16.7421992153929,11.678894,5
5556,2692,30,0,168.0,56.0,4.27631578947368,64.0778065745171,19.5,270.90350877193,6.18982455888002,6.18982455888002,64.2704087660228,1.0,-0.192602191505699,-0.0015318763833986,38.6175140410886,1158.46895198523,3
5199,1971,19,1,180.0,62.7,8.7552973342447,92.860729647811,63.5,12.8236500341763,6.28540221886225,6.28540221886225,79.4331407029972,-1.0,13.4275889448138,0.110454354274371,3.12723418641855,112.274868959511,4
5927,3257,31,0,158.0,59.1,176.0,21.4444444444444,2.5,270.0,5.97483688841512,2.92930920791673,14.2222222222222,-0.430229903165334,7.2222222222222,0.0413223140495866,55.3121330931569,47520.0,0
4229,585,32,1,177.0,76.7,1.55819125277984,75.6728368081963,62.0,15.7850259451446,6.16992500144231,6.16992500144231,75.6728368081963,1.0,0.0,0.0,0.706913336242585,24.596089352627,3
426,426,23,1,181.0,95.2,561.333333333333,56.3333333333333,19.9118666666667,0.369160666666667,6.25976119322122,6.25976119322122,56.3333333333333,0.898904889564266,0.0,0.0,2.01749039395778,207.222187555556,3
612,612,23,1,178.0,77.3,5.75918367346939,67.2527241732804,15.9316,0.0043457959183673,5.94389276489377,6.20945336562895,55.0,1.0,12.2527241732804,0.0862867899526789,1.47442176945257,0.0250282369012911,0
3546,3560,29,0,159.0,55.0,119.0,115.311485026041,0.74,0.04173,6.20945336562895,5.9728347844894,80.6215134982639,0.0262564798115234,34.6899715277776,0.314282000299325,3.28215951811587,4.96587,1
3411,3425,31,0,164.0,60.0,3.0,85.4545454545455,0.71,0.00267,5.97126852118628,6.08496835887672,66.0,-0.565895754853011,19.4545454545455,0.158167036215817,12.8705776250035,0.00801,5
4455,811,22,1,185.0,79.4,2.88038277511962,75.9197656676126,3.5,15.7703349282297,6.28540221886225,6.28540221886225,75.6670114877907,1.0,0.252754179821864,0.0020661162855237,0.0695682983670284,45.42460108514,5
4242,598,23,1,178.0,77.3,9.46359048305696,77.1492274688382,1.0,15.6971881759192,6.20945336562895,6.20945336562895,75.6707886361816,1.0,1.47843883265661,0.0121853493980386,0.0733802599213799,148.551760632384,5
5507,2643,30,0,168.0,56.0,8.78947368421053,73.5153139582964,65.0,89.6608187134503,6.18982455888002,6.18982455888002,64.2704087660228,1.0,9.24490519227365,0.0735300664031373,0.583132093312189,788.071406586642,4
2277,2291,20,1,184.0,77.3,3.82608695652174,110.166666666667,0.249333333333333,0.0029078260869565,6.18982455888002,5.97064647668824,76.1387008333333,-0.624993824246684,34.0279658333337,0.274726375892004,12.1763312001276,0.011125595463138,1
1663,1667,36,1,173.0,85.7,382.0,99.25,20.0354666666667,0.26692,5.94580775746237,5.92898191289701,71.0,-0.546288875913461,28.25,0.25,11.7108401824027,101.96344,4
3618,3632,46,0,157.5,71.4,122.0,109.442336171498,0.7465,0.09272,6.16242729860604,5.65531017519983,79.4217948369565,-0.375714928602333,30.0205413345411,0.3174150036236,2.93199040650715,11.31184,1
1033,1033,19,1,183.0,65.7,30.2222222222222,90.5079365079365,0.2386,0.0219288888888889,6.3037807481771,6.2784642924809,34.1538461538462,0.27719170681234,56.3540903540903,0.337760799724838,1.42312306126401,0.66273975308642,2
3106,3120,49,0,152.0,48.6,5.75,99.8472222222223,0.252333333333333,0.00466,6.14214722366453,5.78784479304888,60.8461538461538,0.157178549914032,39.0010683760685,0.354059978274364,3.51746495062832,0.026795,2
1730,1734,37,1,183.0,115.0,93.0,73.0,0.7535,0.038736,5.89622599274412,5.86805697865961,57.75,-0.0890228658522996,15.25,0.121756487025948,6.44959525176306,3.602448,4
2481,2495,56,1,164.0,62.0,5.21739130434783,79.3571428571429,0.252,0.0039652173913043,5.74590659848425,5.90944045280115,65.0,0.0022911657621016,14.3571428571429,0.145021645021645,9.19880848813643,0.0206880907372401,4
4602,958,35,0,160.0,75.9,3.36409516943043,76.0101024666273,41.0,15.7649603460707,6.20945336562895,6.20945336562895,75.6707886361816,1.0,0.339313830445775,0.0031035971650488,0.0733802599213807,53.0348269464785,5
682,682,26,1,182.0,74.0,8.41176470588235,77.7576527363184,15.2766,0.0061476470588235,6.385861524373,6.4093909361377,74.6484767857143,-1.0,3.1091759506041,0.0260505762043927,0.110865790197809,0.0517125605536332,0
1920,1924,28,1,176.0,72.0,658.5,82.2222222222222,0.756,0.257263333333333,6.40831770062932,6.24253244779602,63.9166666666667,0.0357109073113052,18.3055555555556,0.142919106484494,12.3511716176733,169.407905,3
1927,1931,28,1,176.0,72.0,119.0,90.0,0.7565,0.04602,6.40831770062932,6.24253244779602,63.9166666666667,0.0272041959499036,26.0833333333333,0.203643461288224,9.05402168331705,5.47638,2
2338,2352,29,0,163.0,61.0,55.0,96.3771455974841,19.638,0.02503,6.1076327780581,5.85743192180481,78.5313023809524,0.763450275829979,17.8458432165318,0.158673867434466,3.19216847885094,1.37665,4
6038,3368,31,0,164.0,60.0,10.6315789473684,77.3673577884105,1.0,15.6842105263158,6.2667865406949,6.2667865406949,75.6679185003977,1.0,1.69943928801274,0.0149952181723469,0.866467840087061,166.747922437673,0
1821,1825,18,1,180.3,90.0,77.0,92.3636363636364,18.1888,0.05141,6.18982455888002,5.98770281227504,79.0,0.508857739414295,13.3636363636364,0.108647450110865,4.09075196106765,3.95857,1
4458,814,22,1,185.0,79.4,2.51127819548872,75.8508327094793,93.5,15.7744360902256,6.28540221886225,6.28540221886225,75.6670114877907,1.0,0.183821221688618,0.0015026300258353,0.0695682983670276,39.6139973995138,3
536,536,32,1,177.0,76.7,21.9671957671958,76.8947368421053,15.7615,0.0161835767195767,6.14214722366453,6.16992500144231,55.2857142857143,-1.0,21.609022556391,0.162823636054614,0.0796750093183573,0.355507798012374,0
3694,44,20,1,168.0,65.4,75.0,134.75,1.0,56.0,5.93858836864981,2.17979918652911,130.428571428571,0.584098252582824,4.32142857142901,0.0621149897330655,2.54733298349431,4200.0,0
3363,3377,31,0,164.0,60.0,500.07012987013,78.4285714285714,19.1704,0.291356987012987,5.97126852118628,6.08496835887672,66.0,-0.599859516703726,12.4285714285714,0.101045296167247,7.85250945633972,145.698926334154,4
5205,1977,19,1,180.0,62.7,8.00478468899522,99.0580783915712,5.0,11.6794258373206,6.28540221886225,6.28540221886225,79.4331407029972,-1.0,19.624937688574,0.161433287016389,3.12723418641855,93.4912891188389,0
1546,1546,25,0,157.5,59.1,594.166666666667,106.917647058824,0.658833333333333,0.269293333333333,6.1076327780581,6.02544099723618,97.0,-0.683112724902878,9.91764705882353,0.101200480192077,2.66081133397641,160.005122222222,2
539,539,32,1,177.0,76.7,23.6465608465608,76.8157894736842,15.661,0.0173620846560847,6.14214722366453,6.16992500144231,55.2857142857143,-1.0,21.5300751879699,0.162228768908277,0.0796750093183518,0.410553591243246,0
2474,2488,56,1,164.0,62.0,5.5,92.7383475694444,0.1915,0.00456,5.74590659848425,5.90944045280115,65.0,-0.514468113428587,27.7383475694444,0.280185328984287,4.68910213676834,0.02508,4
5877,3190,37,0,157.0,58.0,4.39140103780578,51.5378020381727,85.0,6.1704966641957,6.16992500144231,6.16992500144231,39.7460483261076,1.0,11.7917537120651,0.0823136365474104,1.70006225246496,27.0971254549261,2
81,81,30,0,164.0,68.0,11.4685714285714,78.2489410879629,5.7232771494709,0.0087526095238095,6.02643884482632,6.14974711950468,69.6,-0.999919864345319,8.64894108796294,0.0718350588701241,0.207962422063325,0.100379927510204,5
6214,3544,29,0,159.0,55.0,3.56937799043062,44.521337779711,69.0,216.397129186603,6.20945336562895,3.57604542570886,10.0,0.958454967847203,34.521337779711,0.190725623092326,8.27741412621302,772.403150111032,4
2506,2520,56,1,164.0,62.0,6.96363636363636,63.4615384615385,0.061,0.0057487272727272,5.74590659848425,5.90944045280115,65.0,0.51429768145269,-1.5384615384615,-0.0155400155400151,29.7939944092779,0.0400320462809917,5
5530,2666,30,0,168.0,56.0,6.67105263157895,69.0854635536653,58.5,174.733918128655,6.18982455888002,6.18982455888002,64.2704087660228,1.0,4.81505478764252,0.0382969095849673,0.583132093312187,1165.65916435826,2
3498,3512,36,0,172.0,86.4,750.833333333333,125.759259259259,0.6765,0.449974166666667,6.33985000288463,6.05565802746915,78.5313023809524,-0.442574572170763,47.2279568783066,0.447791220944946,28.1561033763911,337.855603472222,3
347,347,19,0,172.0,72.5,7.86666666666667,85.0,6.439,0.0053273333333333,5.94026879772836,6.10852445677817,78.25,-0.841223553339293,6.75,0.054989816700611,6.31316077540297,0.0419083555555556,5
3358,3372,31,0,164.0,60.0,255.420779220779,66.75,18.5874,0.149841922077922,5.97126852118628,6.08496835887672,66.0,0.391141191280931,0.75,0.0060975609756097,5.13313749704573,38.2727404970821,5
2293,2307,20,1,184.0,77.3,4.58333333333333,114.222222222222,0.245833333333333,0.00339875,6.18982455888002,5.97064647668824,76.1387008333333,-0.208830331006425,38.0835213888887,0.307469093616109,16.1510034771683,0.0155776041666667,2
2981,2995,25,0,160.0,52.5,16.0,83.2266951388889,0.2255,0.01392,6.15719709065712,6.15719709065712,88.0,1.0,-4.77330486111113,-0.0446103258047769,36.0068756495099,0.22272,0
3659,3,20,1,168.0,65.4,1.0,129.888888888889,1.0,1.0,5.93858836864981,2.17979918652911,130.428571428571,1.0,-0.539682539681991,-0.0077572438968663,1.0,1.0,0
133,133,30,0,164.0,68.0,25.8640926640927,70.3333333333333,5.16696666666667,0.0203159691119691,6.02643884482632,6.14974711950468,69.6,-0.997677144594012,0.733333333333334,0.0060908084163898,0.351902530463339,0.525454107672813,5
1164,1164,25,1,160.0,75.0,17.5085714285714,68.0935922270955,15.1738666666667,0.0145687428571429,6.2667865406949,6.2667865406949,60.9712310672515,-1.0,7.12236115984403,0.0531405400240437,0.980182694891457,0.255077874938775,1
673,673,26,1,182.0,74.0,6.20588235294118,78.0872126243781,13.0473333333333,0.0045338235294117,6.385861524373,6.4093909361377,74.6484767857143,-1.0,3.4387358386638,0.0288118303483219,0.110865790197806,0.028136375432526,4
5469,2542,56,1,164.0,62.0,2.08524833209785,35.2484346803843,88.0,2.65455893254262,6.16992500144231,6.16992500144231,32.5742173401921,1.0,2.67421734019213,0.0203477376057502,2.02414876924159,5.53541458653996,3
6094,3424,31,0,164.0,60.0,3.65096952908587,76.0636783345925,3.5,15.7617728531856,6.2667865406949,6.2667865406949,75.6679185003977,1.0,0.395759834194749,0.0034920371086287,0.070483670713956,57.5457524113535,5
4302,658,23,1,178.0,77.3,1.67700072098053,75.6950253383563,28.0,15.7837058399423,6.20945336562895,6.20945336562895,75.6707886361816,1.0,0.0242367021746901,0.0001997598261972,0.529553356838865,26.4692860733279,3
3886,242,32,1,180.0,72.7,7.96293550778354,76.8689692648181,25.0,15.713862120089,6.16992500144231,6.16992500144231,75.6728368081963,1.0,1.19613245662173,0.0106486483111772,0.0754473094966322,125.128470640471,0
2134,2148,22,1,180.0,83.6,684.666666666667,50.0,0.716,0.0819988888888888,5.11876927433938,6.10134525752084,50.0,0.726422481771984,0.0,0.0,6.12463150818978,56.1419059259259,0
3208,3222,31,0,158.0,59.1,107.135064935065,86.1666666666667,0.198666666666667,0.0716724935064935,6.19529593449622,6.0011526778888,84.2,-0.58634973365086,1.9666666666667,0.0187659033078883,2.31145563671335,7.6786372458762,5
697,697,26,1,182.0,74.0,12.0882352941176,77.2083862562189,16.152375,0.0088373529411764,6.385861524373,6.4093909361377,74.6484767857143,-1.0,2.55990947050461,0.0214484859645109,0.110865790197808,0.106828001730104,1
894,894,53,0,143.0,49.2,243.7,97.25,0.2226,0.18361,6.2216117239699,6.24792751344359,66.8177967592593,-0.71527748489684,30.4322032407407,0.303768556253562,18.5746242671734,44.745757,5
1401,1401,18,1,183.0,70.3,34.2285714285714,75.8235294117647,20.645,0.0215685882352941,6.22881869049588,6.17548535716255,58.1343333333333,0.984021314910452,17.6891960784314,0.12295634176163,6.45016999051765,0.73826196302521,2
2648,2662,30,0,168.0,56.0,643.75,82.0,5.63633333333333,0.3843575,6.13503003833207,6.08023551778413,72.0,-0.267790755737869,10.0,0.0847457627118644,3.10047033911488,247.430140625,0
402,402,23,1,181.0,95.2,55.0,66.7864408080808,16.1100666666667,0.0413790476190476,6.25976119322122,6.25976119322122,56.3333333333333,-1.0,10.4531074747475,0.0743111905787734,0.905729325465783,2.27584761904762,1
477,477,20,1,180.0,79.3,7.0,89.1406953798186,16.4696666666667,0.00371,6.24792751344359,6.16898014502253,75.0,-0.643680114960458,14.1406953798186,0.113125563038549,0.89881730768172,0.02597,1
309,309,19,0,172.0,72.5,8.86285714285714,90.4169878156566,15.085,0.0064961142857142,5.94026879772836,6.10852445677817,78.25,-1.0,12.1669878156566,0.0991200636713365,2.41477268812258,0.0575741328979592,4
5416,2489,56,1,164.0,62.0,9.27501853224611,70.6818144379301,62.0,13.6160118606375,6.16992500144231,6.16992500144231,32.5742173401921,1.0,38.107597097738,0.289955260881942,2.0241487692416,126.288762342696,4
1594,1594,31,1,191.0,105.7,96.0,71.2,0.7575,0.07296,5.36290116344462,5.78784479304888,66.0,-0.855903990808343,5.2,0.0422764227642277,1.81659021245849,7.00416,4
795,795,22,1,185.0,79.4,18.1052631578947,59.8636363636364,19.1054,0.0138831578947368,6.2341201675802,6.25976119322122,40.6363636363636,-0.377069832438118,19.2272727272727,0.122183708838821,4.54372504976079,0.251358227146814,2
684,684,26,1,182.0,74.0,8.90196078431373,77.6844172056385,15.3684666666667,0.0065062745098039,6.385861524373,6.4093909361377,74.6484767857143,-1.0,3.03594041992417,0.0254369641724086,0.110865790197808,0.0579186005382545,0
2405,2419,30,1,182.0,80.0,75.0,78.7272727272727,19.3786666666667,0.03508,5.9137627884883,5.9419318025728,69.6,-0.789553231561555,9.12727272727273,0.0758079130172153,6.60578259075816,2.631,4
6063,3393,31,0,164.0,60.0,7.51523545706371,76.7853580322417,2.0,15.718836565097,6.2667865406949,6.2667865406949,75.6679185003977,1.0,1.117439531844,0.009859869483187,0.0704836707139602,118.130757897806,0
4375,731,26,1,182.0,74.0,2.96240601503759,75.9350841027533,3.5,15.7694235588972,6.4093909361377,6.4093909361377,75.6823299229314,1.0,0.252754179821864,0.0021362335791199,0.0637709401697718,46.7154352045527,5
5882,3195,37,0,157.0,58.0,3.71312083024463,48.7302416305382,83.0,5.13639733135656,6.16992500144231,6.16992500144231,39.7460483261076,1.0,8.98419330443053,0.0627151516551698,1.70006225246496,19.0720639234729,2
